Image Nmae,Airspeed Value
384_test.mp4.jpeg,116.0
2688_test.mp4.jpeg,137.0
2303_test.mp4.jpeg,142.0
1910_test.mp4.jpeg,95.0
471_test.mp4.jpeg,110.0
1444_test.mp4.jpeg,103.0
1511_test.mp4.jpeg,103.0
1364_test.mp4.jpeg,98.0
3087_test.mp4.jpeg,35.0
3027_test.mp4.jpeg,89.0
1936_test.mp4.jpeg,104.0
2173_test.mp4.jpeg,136.0
2123_test.mp4.jpeg,137.0
469_test.mp4.jpeg,107.0
2521_test.mp4.jpeg,140.0
2545_test.mp4.jpeg,141.0
135_test.mp4.jpeg,142.0
2830_test.mp4.jpeg,143.0
2409_test.mp4.jpeg,139.0
282_test.mp4.jpeg,143.0
954_test.mp4.jpeg,99.0
2657_test.mp4.jpeg,140.0
2686_test.mp4.jpeg,139.0
1204_test.mp4.jpeg,111.0
162_test.mp4.jpeg,142.0
951_test.mp4.jpeg,99.0
729_test.mp4.jpeg,72.0
287_test.mp4.jpeg,133.0
1870_test.mp4.jpeg,100.0
2322_test.mp4.jpeg,142.0
462_test.mp4.jpeg,92.0
627_test.mp4.jpeg,71.0
2565_test.mp4.jpeg,139.0
927_test.mp4.jpeg,100.0
571_test.mp4.jpeg,82.0
2171_test.mp4.jpeg,136.0
2634_test.mp4.jpeg,139.0
1434_test.mp4.jpeg,104.0
2500_test.mp4.jpeg,139.0
1181_test.mp4.jpeg,109.0
1016_test.mp4.jpeg,90.0
1154_test.mp4.jpeg,112.0
2680_test.mp4.jpeg,139.0
2030_test.mp4.jpeg,105.0
2633_test.mp4.jpeg,139.0
2341_test.mp4.jpeg,140.0
2504_test.mp4.jpeg,142.0
2308_test.mp4.jpeg,142.0
1565_test.mp4.jpeg,108.0
619_test.mp4.jpeg,72.0
718_test.mp4.jpeg,81.0
1720_test.mp4.jpeg,109.0
2942_test.mp4.jpeg,134.0
373_test.mp4.jpeg,119.0
2533_test.mp4.jpeg,142.0
2310_test.mp4.jpeg,142.0
38_test.mp4.jpeg,141.0
46_test.mp4.jpeg,141.0
513_test.mp4.jpeg,77.0
1959_test.mp4.jpeg,108.0
1288_test.mp4.jpeg,117.0
2273_test.mp4.jpeg,133.0
1246_test.mp4.jpeg,112.0
232_test.mp4.jpeg,143.0
2277_test.mp4.jpeg,134.0
921_test.mp4.jpeg,104.0
2498_test.mp4.jpeg,140.0
227_test.mp4.jpeg,142.0
2359_test.mp4.jpeg,140.0
563_test.mp4.jpeg,82.0
1791_test.mp4.jpeg,109.0
57_test.mp4.jpeg,142.0
2157_test.mp4.jpeg,140.0
144_test.mp4.jpeg,141.0
2851_test.mp4.jpeg,142.0
1463_test.mp4.jpeg,104.0
2629_test.mp4.jpeg,140.0
1055_test.mp4.jpeg,106.0
1145_test.mp4.jpeg,111.0
2446_test.mp4.jpeg,142.0
2693_test.mp4.jpeg,136.0
1254_test.mp4.jpeg,113.0
723_test.mp4.jpeg,76.0
1330_test.mp4.jpeg,98.0
1795_test.mp4.jpeg,111.0
979_test.mp4.jpeg,100.0
2570_test.mp4.jpeg,142.0
1950_test.mp4.jpeg,104.0
835_test.mp4.jpeg,96.0
894_test.mp4.jpeg,99.0
359_test.mp4.jpeg,119.0
2206_test.mp4.jpeg,136.0
1908_test.mp4.jpeg,95.0
1934_test.mp4.jpeg,102.0
1976_test.mp4.jpeg,101.0
1009_test.mp4.jpeg,92.0
1681_test.mp4.jpeg,106.0
2683_test.mp4.jpeg,140.0
2518_test.mp4.jpeg,143.0
1906_test.mp4.jpeg,95.0
277_test.mp4.jpeg,139.0
1602_test.mp4.jpeg,107.0
3006_test.mp4.jpeg,122.0
1968_test.mp4.jpeg,105.0
329_test.mp4.jpeg,118.0
1722_test.mp4.jpeg,109.0
2126_test.mp4.jpeg,136.0
272_test.mp4.jpeg,138.0
113_test.mp4.jpeg,142.0
992_test.mp4.jpeg,104.0
1036_test.mp4.jpeg,105.0
2356_test.mp4.jpeg,136.0
544_test.mp4.jpeg,86.0
2741_test.mp4.jpeg,129.0
2168_test.mp4.jpeg,139.0
1363_test.mp4.jpeg,98.0
2164_test.mp4.jpeg,140.0
548_test.mp4.jpeg,86.0
2553_test.mp4.jpeg,140.0
1109_test.mp4.jpeg,116.0
1740_test.mp4.jpeg,105.0
654_test.mp4.jpeg,97.0
1457_test.mp4.jpeg,106.0
2426_test.mp4.jpeg,141.0
579_test.mp4.jpeg,78.0
1299_test.mp4.jpeg,119.0
1329_test.mp4.jpeg,96.0
2388_test.mp4.jpeg,143.0
510_test.mp4.jpeg,75.0
2506_test.mp4.jpeg,138.0
565_test.mp4.jpeg,82.0
698_test.mp4.jpeg,78.0
317_test.mp4.jpeg,118.0
1958_test.mp4.jpeg,108.0
2804_test.mp4.jpeg,141.0
2369_test.mp4.jpeg,142.0
2248_test.mp4.jpeg,144.0
893_test.mp4.jpeg,100.0
1611_test.mp4.jpeg,102.0
489_test.mp4.jpeg,115.0
126_test.mp4.jpeg,143.0
2172_test.mp4.jpeg,137.0
661_test.mp4.jpeg,96.0
1379_test.mp4.jpeg,109.0
2307_test.mp4.jpeg,144.0
1326_test.mp4.jpeg,97.0
293_test.mp4.jpeg,120.0
3007_test.mp4.jpeg,123.0
1901_test.mp4.jpeg,96.0
2275_test.mp4.jpeg,138.0
1305_test.mp4.jpeg,117.0
2184_test.mp4.jpeg,142.0
387_test.mp4.jpeg,117.0
2381_test.mp4.jpeg,137.0
422_test.mp4.jpeg,99.0
98_test.mp4.jpeg,144.0
28_test.mp4.jpeg,141.0
174_test.mp4.jpeg,142.0
2889_test.mp4.jpeg,138.0
2463_test.mp4.jpeg,142.0
1613_test.mp4.jpeg,104.0
2199_test.mp4.jpeg,141.0
2548_test.mp4.jpeg,140.0
1841_test.mp4.jpeg,98.0
2183_test.mp4.jpeg,141.0
2834_test.mp4.jpeg,142.0
362_test.mp4.jpeg,119.0
2614_test.mp4.jpeg,142.0
2382_test.mp4.jpeg,140.0
1110_test.mp4.jpeg,116.0
2803_test.mp4.jpeg,140.0
585_test.mp4.jpeg,79.0
1151_test.mp4.jpeg,110.0
358_test.mp4.jpeg,119.0
2995_test.mp4.jpeg,127.0
641_test.mp4.jpeg,85.0
935_test.mp4.jpeg,98.0
964_test.mp4.jpeg,96.0
551_test.mp4.jpeg,86.0
2078_test.mp4.jpeg,127.0
2265_test.mp4.jpeg,137.0
24_test.mp4.jpeg,142.0
1029_test.mp4.jpeg,98.0
2264_test.mp4.jpeg,138.0
2066_test.mp4.jpeg,110.0
1107_test.mp4.jpeg,115.0
2901_test.mp4.jpeg,138.0
2541_test.mp4.jpeg,142.0
575_test.mp4.jpeg,81.0
1228_test.mp4.jpeg,107.0
797_test.mp4.jpeg,66.0
2661_test.mp4.jpeg,140.0
101_test.mp4.jpeg,142.0
1825_test.mp4.jpeg,105.0
3165_test.mp4.jpeg,43.0
3029_test.mp4.jpeg,88.0
2963_test.mp4.jpeg,125.0
716_test.mp4.jpeg,81.0
66_test.mp4.jpeg,142.0
1702_test.mp4.jpeg,105.0
207_test.mp4.jpeg,144.0
1006_test.mp4.jpeg,93.0
2859_test.mp4.jpeg,142.0
111_test.mp4.jpeg,142.0
812_test.mp4.jpeg,97.0
556_test.mp4.jpeg,84.0
2480_test.mp4.jpeg,137.0
2623_test.mp4.jpeg,139.0
736_test.mp4.jpeg,69.0
512_test.mp4.jpeg,76.0
2831_test.mp4.jpeg,143.0
2484_test.mp4.jpeg,142.0
2367_test.mp4.jpeg,144.0
2898_test.mp4.jpeg,137.0
628_test.mp4.jpeg,72.0
208_test.mp4.jpeg,143.0
263_test.mp4.jpeg,139.0
2408_test.mp4.jpeg,139.0
1567_test.mp4.jpeg,108.0
2837_test.mp4.jpeg,143.0
1843_test.mp4.jpeg,101.0
2203_test.mp4.jpeg,137.0
2372_test.mp4.jpeg,141.0
2486_test.mp4.jpeg,142.0
1177_test.mp4.jpeg,110.0
189_test.mp4.jpeg,143.0
6_test.mp4.jpeg,142.0
2666_test.mp4.jpeg,140.0
1793_test.mp4.jpeg,110.0
2209_test.mp4.jpeg,137.0
959_test.mp4.jpeg,98.0
1677_test.mp4.jpeg,106.0
950_test.mp4.jpeg,98.0
1660_test.mp4.jpeg,108.0
1046_test.mp4.jpeg,106.0
2529_test.mp4.jpeg,138.0
503_test.mp4.jpeg,86.0
2346_test.mp4.jpeg,144.0
2094_test.mp4.jpeg,137.0
968_test.mp4.jpeg,95.0
325_test.mp4.jpeg,119.0
1131_test.mp4.jpeg,112.0
2597_test.mp4.jpeg,138.0
1328_test.mp4.jpeg,97.0
2720_test.mp4.jpeg,130.0
3161_test.mp4.jpeg,60.0
267_test.mp4.jpeg,138.0
53_test.mp4.jpeg,141.0
2582_test.mp4.jpeg,140.0
2141_test.mp4.jpeg,142.0
1505_test.mp4.jpeg,99.0
868_test.mp4.jpeg,104.0
2270_test.mp4.jpeg,140.0
837_test.mp4.jpeg,96.0
454_test.mp4.jpeg,84.0
2114_test.mp4.jpeg,139.0
2524_test.mp4.jpeg,137.0
675_test.mp4.jpeg,87.0
90_test.mp4.jpeg,143.0
1442_test.mp4.jpeg,103.0
2152_test.mp4.jpeg,136.0
180_test.mp4.jpeg,142.0
541_test.mp4.jpeg,85.0
1531_test.mp4.jpeg,102.0
1700_test.mp4.jpeg,105.0
2792_test.mp4.jpeg,137.0
874_test.mp4.jpeg,109.0
1210_test.mp4.jpeg,111.0
2475_test.mp4.jpeg,140.0
419_test.mp4.jpeg,102.0
1905_test.mp4.jpeg,94.0
904_test.mp4.jpeg,99.0
616_test.mp4.jpeg,69.0
2664_test.mp4.jpeg,140.0
1947_test.mp4.jpeg,104.0
1664_test.mp4.jpeg,104.0
118_test.mp4.jpeg,143.0
2334_test.mp4.jpeg,140.0
2940_test.mp4.jpeg,135.0
1160_test.mp4.jpeg,110.0
2119_test.mp4.jpeg,141.0
1451_test.mp4.jpeg,105.0
1045_test.mp4.jpeg,110.0
1682_test.mp4.jpeg,105.0
1011_test.mp4.jpeg,93.0
1538_test.mp4.jpeg,100.0
668_test.mp4.jpeg,91.0
1085_test.mp4.jpeg,114.0
1486_test.mp4.jpeg,105.0
183_test.mp4.jpeg,143.0
459_test.mp4.jpeg,85.0
215_test.mp4.jpeg,143.0
2667_test.mp4.jpeg,141.0
621_test.mp4.jpeg,72.0
1704_test.mp4.jpeg,106.0
315_test.mp4.jpeg,117.0
2165_test.mp4.jpeg,140.0
158_test.mp4.jpeg,142.0
708_test.mp4.jpeg,81.0
936_test.mp4.jpeg,98.0
47_test.mp4.jpeg,141.0
1494_test.mp4.jpeg,102.0
2884_test.mp4.jpeg,138.0
1891_test.mp4.jpeg,101.0
2120_test.mp4.jpeg,140.0
2535_test.mp4.jpeg,143.0
1223_test.mp4.jpeg,110.0
1753_test.mp4.jpeg,110.0
2333_test.mp4.jpeg,142.0
2272_test.mp4.jpeg,135.0
2904_test.mp4.jpeg,138.0
2740_test.mp4.jpeg,129.0
1335_test.mp4.jpeg,97.0
202_test.mp4.jpeg,143.0
1499_test.mp4.jpeg,100.0
1366_test.mp4.jpeg,102.0
2011_test.mp4.jpeg,104.0
99_test.mp4.jpeg,143.0
2377_test.mp4.jpeg,139.0
1401_test.mp4.jpeg,102.0
2317_test.mp4.jpeg,143.0
987_test.mp4.jpeg,97.0
2031_test.mp4.jpeg,106.0
1788_test.mp4.jpeg,107.0
1127_test.mp4.jpeg,115.0
886_test.mp4.jpeg,102.0
2326_test.mp4.jpeg,138.0
860_test.mp4.jpeg,106.0
1756_test.mp4.jpeg,110.0
1564_test.mp4.jpeg,108.0
2698_test.mp4.jpeg,139.0
1543_test.mp4.jpeg,107.0
2812_test.mp4.jpeg,143.0
1621_test.mp4.jpeg,104.0
433_test.mp4.jpeg,93.0
1317_test.mp4.jpeg,103.0
1576_test.mp4.jpeg,104.0
2242_test.mp4.jpeg,142.0
499_test.mp4.jpeg,95.0
533_test.mp4.jpeg,85.0
2987_test.mp4.jpeg,124.0
848_test.mp4.jpeg,104.0
1763_test.mp4.jpeg,108.0
2718_test.mp4.jpeg,130.0
1627_test.mp4.jpeg,98.0
568_test.mp4.jpeg,82.0
2588_test.mp4.jpeg,140.0
540_test.mp4.jpeg,86.0
1911_test.mp4.jpeg,94.0
2401_test.mp4.jpeg,139.0
260_test.mp4.jpeg,139.0
629_test.mp4.jpeg,73.0
2427_test.mp4.jpeg,139.0
399_test.mp4.jpeg,115.0
651_test.mp4.jpeg,99.0
1179_test.mp4.jpeg,109.0
1595_test.mp4.jpeg,110.0
3153_test.mp4.jpeg,51.0
2465_test.mp4.jpeg,143.0
3049_test.mp4.jpeg,75.0
845_test.mp4.jpeg,103.0
2457_test.mp4.jpeg,140.0
496_test.mp4.jpeg,103.0
1482_test.mp4.jpeg,104.0
1274_test.mp4.jpeg,116.0
3024_test.mp4.jpeg,96.0
2587_test.mp4.jpeg,139.0
281_test.mp4.jpeg,142.0
2654_test.mp4.jpeg,140.0
255_test.mp4.jpeg,143.0
1562_test.mp4.jpeg,108.0
869_test.mp4.jpeg,104.0
1810_test.mp4.jpeg,110.0
1989_test.mp4.jpeg,89.0
546_test.mp4.jpeg,86.0
791_test.mp4.jpeg,58.0
1628_test.mp4.jpeg,96.0
2146_test.mp4.jpeg,137.0
3016_test.mp4.jpeg,106.0
2180_test.mp4.jpeg,143.0
2478_test.mp4.jpeg,139.0
244_test.mp4.jpeg,143.0
371_test.mp4.jpeg,118.0
1832_test.mp4.jpeg,103.0
1426_test.mp4.jpeg,106.0
1260_test.mp4.jpeg,114.0
2931_test.mp4.jpeg,134.0
1693_test.mp4.jpeg,107.0
1354_test.mp4.jpeg,96.0
633_test.mp4.jpeg,75.0
1470_test.mp4.jpeg,103.0
119_test.mp4.jpeg,143.0
2630_test.mp4.jpeg,139.0
1649_test.mp4.jpeg,103.0
601_test.mp4.jpeg,70.0
288_test.mp4.jpeg,130.0
1703_test.mp4.jpeg,106.0
2405_test.mp4.jpeg,141.0
3011_test.mp4.jpeg,110.0
942_test.mp4.jpeg,98.0
2285_test.mp4.jpeg,135.0
22_test.mp4.jpeg,142.0
1579_test.mp4.jpeg,105.0
2862_test.mp4.jpeg,140.0
516_test.mp4.jpeg,79.0
234_test.mp4.jpeg,143.0
224_test.mp4.jpeg,141.0
2646_test.mp4.jpeg,140.0
1172_test.mp4.jpeg,109.0
2885_test.mp4.jpeg,139.0
2060_test.mp4.jpeg,107.0
958_test.mp4.jpeg,98.0
1925_test.mp4.jpeg,100.0
1203_test.mp4.jpeg,110.0
1921_test.mp4.jpeg,100.0
55_test.mp4.jpeg,141.0
2938_test.mp4.jpeg,137.0
879_test.mp4.jpeg,105.0
355_test.mp4.jpeg,119.0
3012_test.mp4.jpeg,109.0
2282_test.mp4.jpeg,134.0
727_test.mp4.jpeg,75.0
889_test.mp4.jpeg,98.0
2668_test.mp4.jpeg,141.0
1446_test.mp4.jpeg,101.0
1824_test.mp4.jpeg,106.0
2042_test.mp4.jpeg,106.0
818_test.mp4.jpeg,95.0
1198_test.mp4.jpeg,111.0
2151_test.mp4.jpeg,136.0
2453_test.mp4.jpeg,140.0
134_test.mp4.jpeg,143.0
2993_test.mp4.jpeg,122.0
1542_test.mp4.jpeg,105.0
2095_test.mp4.jpeg,136.0
600_test.mp4.jpeg,71.0
2733_test.mp4.jpeg,130.0
213_test.mp4.jpeg,143.0
367_test.mp4.jpeg,118.0
1148_test.mp4.jpeg,113.0
1784_test.mp4.jpeg,106.0
820_test.mp4.jpeg,93.0
3079_test.mp4.jpeg,50.0
2870_test.mp4.jpeg,139.0
1146_test.mp4.jpeg,113.0
182_test.mp4.jpeg,142.0
1013_test.mp4.jpeg,94.0
2054_test.mp4.jpeg,107.0
2370_test.mp4.jpeg,141.0
1432_test.mp4.jpeg,105.0
7_test.mp4.jpeg,141.0
2871_test.mp4.jpeg,140.0
2431_test.mp4.jpeg,142.0
1831_test.mp4.jpeg,103.0
899_test.mp4.jpeg,96.0
2026_test.mp4.jpeg,106.0
794_test.mp4.jpeg,59.0
1951_test.mp4.jpeg,105.0
2679_test.mp4.jpeg,139.0
185_test.mp4.jpeg,143.0
2268_test.mp4.jpeg,140.0
2966_test.mp4.jpeg,124.0
737_test.mp4.jpeg,68.0
2228_test.mp4.jpeg,142.0
304_test.mp4.jpeg,117.0
2343_test.mp4.jpeg,142.0
451_test.mp4.jpeg,85.0
300_test.mp4.jpeg,114.0
297_test.mp4.jpeg,116.0
2852_test.mp4.jpeg,140.0
1081_test.mp4.jpeg,113.0
1433_test.mp4.jpeg,106.0
2520_test.mp4.jpeg,141.0
2674_test.mp4.jpeg,140.0
1197_test.mp4.jpeg,111.0
1860_test.mp4.jpeg,103.0
934_test.mp4.jpeg,100.0
2217_test.mp4.jpeg,140.0
1558_test.mp4.jpeg,108.0
2878_test.mp4.jpeg,138.0
999_test.mp4.jpeg,98.0
2813_test.mp4.jpeg,142.0
1846_test.mp4.jpeg,101.0
1988_test.mp4.jpeg,87.0
2868_test.mp4.jpeg,140.0
677_test.mp4.jpeg,87.0
217_test.mp4.jpeg,143.0
2169_test.mp4.jpeg,139.0
2969_test.mp4.jpeg,124.0
676_test.mp4.jpeg,87.0
1638_test.mp4.jpeg,103.0
125_test.mp4.jpeg,143.0
251_test.mp4.jpeg,143.0
21_test.mp4.jpeg,142.0
1361_test.mp4.jpeg,96.0
2449_test.mp4.jpeg,141.0
314_test.mp4.jpeg,117.0
1992_test.mp4.jpeg,89.0
2073_test.mp4.jpeg,120.0
2244_test.mp4.jpeg,142.0
2551_test.mp4.jpeg,137.0
385_test.mp4.jpeg,116.0
2400_test.mp4.jpeg,137.0
2289_test.mp4.jpeg,133.0
1972_test.mp4.jpeg,102.0
1526_test.mp4.jpeg,103.0
2981_test.mp4.jpeg,125.0
825_test.mp4.jpeg,93.0
552_test.mp4.jpeg,86.0
104_test.mp4.jpeg,143.0
1518_test.mp4.jpeg,107.0
785_test.mp4.jpeg,58.0
1670_test.mp4.jpeg,101.0
2955_test.mp4.jpeg,129.0
2649_test.mp4.jpeg,138.0
840_test.mp4.jpeg,100.0
1606_test.mp4.jpeg,105.0
2730_test.mp4.jpeg,130.0
1043_test.mp4.jpeg,108.0
1903_test.mp4.jpeg,95.0
138_test.mp4.jpeg,142.0
2687_test.mp4.jpeg,138.0
2896_test.mp4.jpeg,138.0
2342_test.mp4.jpeg,143.0
2653_test.mp4.jpeg,139.0
3168_test.mp4.jpeg,35.0
170_test.mp4.jpeg,142.0
1563_test.mp4.jpeg,108.0
826_test.mp4.jpeg,96.0
1778_test.mp4.jpeg,106.0
2903_test.mp4.jpeg,139.0
1291_test.mp4.jpeg,118.0
1818_test.mp4.jpeg,108.0
2456_test.mp4.jpeg,139.0
1900_test.mp4.jpeg,96.0
2856_test.mp4.jpeg,140.0
2949_test.mp4.jpeg,138.0
336_test.mp4.jpeg,117.0
697_test.mp4.jpeg,78.0
2676_test.mp4.jpeg,140.0
800_test.mp4.jpeg,76.0
1247_test.mp4.jpeg,113.0
71_test.mp4.jpeg,142.0
2190_test.mp4.jpeg,138.0
2595_test.mp4.jpeg,139.0
1349_test.mp4.jpeg,95.0
2525_test.mp4.jpeg,136.0
1675_test.mp4.jpeg,104.0
199_test.mp4.jpeg,143.0
1596_test.mp4.jpeg,110.0
2220_test.mp4.jpeg,138.0
2906_test.mp4.jpeg,142.0
1162_test.mp4.jpeg,108.0
1184_test.mp4.jpeg,108.0
2000_test.mp4.jpeg,98.0
1350_test.mp4.jpeg,93.0
967_test.mp4.jpeg,95.0
1345_test.mp4.jpeg,96.0
988_test.mp4.jpeg,98.0
1845_test.mp4.jpeg,101.0
595_test.mp4.jpeg,72.0
2791_test.mp4.jpeg,138.0
834_test.mp4.jpeg,96.0
1005_test.mp4.jpeg,94.0
2485_test.mp4.jpeg,142.0
1757_test.mp4.jpeg,109.0
457_test.mp4.jpeg,84.0
550_test.mp4.jpeg,86.0
1189_test.mp4.jpeg,110.0
1862_test.mp4.jpeg,102.0
2798_test.mp4.jpeg,141.0
230_test.mp4.jpeg,143.0
1790_test.mp4.jpeg,108.0
1437_test.mp4.jpeg,104.0
1103_test.mp4.jpeg,116.0
801_test.mp4.jpeg,77.0
474_test.mp4.jpeg,112.0
630_test.mp4.jpeg,73.0
275_test.mp4.jpeg,139.0
1975_test.mp4.jpeg,100.0
2962_test.mp4.jpeg,124.0
642_test.mp4.jpeg,87.0
333_test.mp4.jpeg,117.0
1289_test.mp4.jpeg,118.0
1785_test.mp4.jpeg,106.0
2227_test.mp4.jpeg,142.0
856_test.mp4.jpeg,103.0
1594_test.mp4.jpeg,110.0
3056_test.mp4.jpeg,64.0
705_test.mp4.jpeg,77.0
2574_test.mp4.jpeg,139.0
407_test.mp4.jpeg,108.0
2735_test.mp4.jpeg,132.0
559_test.mp4.jpeg,82.0
1121_test.mp4.jpeg,117.0
502_test.mp4.jpeg,87.0
2583_test.mp4.jpeg,139.0
415_test.mp4.jpeg,104.0
116_test.mp4.jpeg,143.0
688_test.mp4.jpeg,83.0
2847_test.mp4.jpeg,142.0
1872_test.mp4.jpeg,99.0
916_test.mp4.jpeg,104.0
2589_test.mp4.jpeg,141.0
1928_test.mp4.jpeg,101.0
1138_test.mp4.jpeg,109.0
615_test.mp4.jpeg,68.0
490_test.mp4.jpeg,113.0
1853_test.mp4.jpeg,103.0
1303_test.mp4.jpeg,119.0
2493_test.mp4.jpeg,139.0
375_test.mp4.jpeg,118.0
1827_test.mp4.jpeg,105.0
710_test.mp4.jpeg,80.0
426_test.mp4.jpeg,96.0
2468_test.mp4.jpeg,141.0
862_test.mp4.jpeg,105.0
2472_test.mp4.jpeg,138.0
994_test.mp4.jpeg,104.0
2324_test.mp4.jpeg,138.0
205_test.mp4.jpeg,143.0
1683_test.mp4.jpeg,106.0
577_test.mp4.jpeg,79.0
2929_test.mp4.jpeg,131.0
1284_test.mp4.jpeg,120.0
1937_test.mp4.jpeg,105.0
216_test.mp4.jpeg,143.0
2567_test.mp4.jpeg,141.0
25_test.mp4.jpeg,142.0
1077_test.mp4.jpeg,113.0
2572_test.mp4.jpeg,140.0
1783_test.mp4.jpeg,106.0
1324_test.mp4.jpeg,98.0
1943_test.mp4.jpeg,105.0
1414_test.mp4.jpeg,106.0
246_test.mp4.jpeg,143.0
656_test.mp4.jpeg,97.0
827_test.mp4.jpeg,93.0
1710_test.mp4.jpeg,106.0
2181_test.mp4.jpeg,140.0
692_test.mp4.jpeg,82.0
2512_test.mp4.jpeg,141.0
1552_test.mp4.jpeg,110.0
1265_test.mp4.jpeg,118.0
1876_test.mp4.jpeg,98.0
88_test.mp4.jpeg,142.0
975_test.mp4.jpeg,102.0
1918_test.mp4.jpeg,96.0
1209_test.mp4.jpeg,111.0
1424_test.mp4.jpeg,106.0
2006_test.mp4.jpeg,102.0
714_test.mp4.jpeg,81.0
2886_test.mp4.jpeg,139.0
2705_test.mp4.jpeg,136.0
561_test.mp4.jpeg,81.0
2383_test.mp4.jpeg,140.0
1806_test.mp4.jpeg,110.0
1977_test.mp4.jpeg,100.0
1331_test.mp4.jpeg,97.0
1743_test.mp4.jpeg,104.0
1884_test.mp4.jpeg,99.0
2252_test.mp4.jpeg,144.0
332_test.mp4.jpeg,117.0
1919_test.mp4.jpeg,97.0
2905_test.mp4.jpeg,138.0
1373_test.mp4.jpeg,107.0
1147_test.mp4.jpeg,111.0
972_test.mp4.jpeg,99.0
2953_test.mp4.jpeg,133.0
442_test.mp4.jpeg,87.0
143_test.mp4.jpeg,141.0
1995_test.mp4.jpeg,97.0
2516_test.mp4.jpeg,142.0
1787_test.mp4.jpeg,106.0
1225_test.mp4.jpeg,108.0
1889_test.mp4.jpeg,100.0
40_test.mp4.jpeg,140.0
1089_test.mp4.jpeg,113.0
2064_test.mp4.jpeg,109.0
1808_test.mp4.jpeg,110.0
340_test.mp4.jpeg,117.0
2321_test.mp4.jpeg,141.0
887_test.mp4.jpeg,97.0
1568_test.mp4.jpeg,107.0
2797_test.mp4.jpeg,141.0
3057_test.mp4.jpeg,65.0
435_test.mp4.jpeg,91.0
1255_test.mp4.jpeg,113.0
2900_test.mp4.jpeg,137.0
980_test.mp4.jpeg,100.0
520_test.mp4.jpeg,81.0
2842_test.mp4.jpeg,142.0
570_test.mp4.jpeg,81.0
416_test.mp4.jpeg,105.0
1454_test.mp4.jpeg,107.0
432_test.mp4.jpeg,94.0
2609_test.mp4.jpeg,140.0
3060_test.mp4.jpeg,58.0
2249_test.mp4.jpeg,144.0
1764_test.mp4.jpeg,109.0
2323_test.mp4.jpeg,141.0
1461_test.mp4.jpeg,105.0
150_test.mp4.jpeg,141.0
2543_test.mp4.jpeg,139.0
2982_test.mp4.jpeg,127.0
1734_test.mp4.jpeg,107.0
536_test.mp4.jpeg,85.0
2087_test.mp4.jpeg,136.0
453_test.mp4.jpeg,84.0
897_test.mp4.jpeg,99.0
2825_test.mp4.jpeg,144.0
1794_test.mp4.jpeg,110.0
1935_test.mp4.jpeg,103.0
2193_test.mp4.jpeg,138.0
1630_test.mp4.jpeg,97.0
1094_test.mp4.jpeg,113.0
